,r_AA,r_CAA,r_AA_mean_portfolio,r_equal_weights_portfolio
485,0.9524964989891224,0.9817818131497568,0.9866582716800616,1.0078964031510032
490,0.9527249391230084,0.9827967854382212,0.9859092857232993,1.0078964031510032
495,0.9514989351548688,0.9837669210389118,0.9797490407777572,1.0078964031510032
500,0.9548175972388148,0.9843174683471008,0.9821407251993423,1.0078964031510032
505,0.9558255293951134,0.9851754160265157,0.9824128397977353,1.0078964031510032
510,0.9592712785176827,0.9878514891803434,0.9824128397977353,1.0078964031510032
515,0.9634814824605384,0.9883526892125276,0.987266079700351,1.0078964031510032
520,0.9636239684851449,0.989008041260684,0.987266079700351,1.0078964031510032
525,0.9647782507625845,0.9889256972392035,0.9887524448365601,1.0078964031510032
530,0.9651477140484115,0.9906737508100824,0.9862988226919122,1.0078964031510032
535,0.9649441093636363,0.9906014074979355,0.9862988226919122,1.0078964031510032
540,0.9682522781134196,0.9941137757927812,0.9919569894186355,1.0078964031510032
545,0.9677753580059032,0.9940273250196695,0.9935589393470269,1.0078964031510032
550,0.9660778107162541,0.9924866791193027,0.9934012387511718,1.0078964031510032
555,0.9617469839980107,0.988559825840762,0.9936724626094703,1.0078964031510032
560,0.9581673654910596,0.9855301177615263,0.9855284553802937,1.0078964031510032
565,0.9583171295307803,0.9854549851720315,0.9855284553802937,1.0078964031510032
570,0.9572956721051421,0.9838153981639542,0.9850606049116265,1.0078964031510032
575,0.9551284534572372,0.9816260130569577,0.9839720836299287,1.0078964031510032
580,0.9551389128849832,0.981600887976479,0.9839720836299287,1.0078964031510032
585,0.9540360545768832,0.9804863504050705,0.9824094668969265,1.0078964031510032
590,0.9577962550731575,0.9834961249766199,0.984774032423049,1.0078964031510032
595,0.9475578100357003,0.9725508423922032,0.9632895250067394,1.0078964031510032
600,0.9480858482265738,0.973084856973387,0.9632525298952876,1.0078964031510032
605,0.9486157679112416,0.9736382837566523,0.9632525298952876,1.0078964031510032
610,0.9492186386153109,0.9742598486391897,0.9632525298952876,1.0078964031510032
615,0.9499234331203212,0.9749803414530995,0.9642186538897818,1.0078964031510032
620,0.9507880042443246,0.9758656445348619,0.9642186538897818,1.0078964031510032
625,0.9520610568624156,0.9769683206412209,0.9645511441625569,1.0078964031510032
630,0.9526294837436772,0.9777081415631483,0.9692112050262149,1.0078964031510032
635,0.9626042352464219,0.9833299478619403,0.9742571478797605,1.0078964031510032
640,0.963037689725507,0.983160591681496,0.9784043242954762,1.0078964031510032
645,0.9632182051116872,0.9834268241826027,0.9787422899258054,1.0078964031510032
650,0.9587896553948644,0.981002621278649,0.9764436059737561,1.0078964031510032
655,0.9590279424760236,0.9813831299977014,0.9769113691467882,1.0078964031510032
660,0.959629633438928,0.9819605578852625,0.9772816300583206,1.0078964031510032
665,0.9598707818078922,0.9823685385741884,0.9772816300583206,1.0078964031510032
670,0.9601213314445313,0.9828026545506374,0.9772816300583206,1.0078964031510032
675,0.9621222572873065,0.9837163100770245,0.9892634437781187,1.0078964031510032
680,0.9624372363474164,0.9842637734723186,0.9892634437781187,1.0078964031510032
685,0.9628407916408288,0.984933228598835,0.9892634437781187,1.0078964031510032
690,0.9634222505441783,0.9858209101204588,0.9892634437781187,1.0078964031510032
695,0.9643838079398976,0.9871275655216686,0.9890579779178045,1.0078964031510032
700,0.9658004377043312,0.9890003733541735,0.9875409236016498,1.0078964031510032
705,0.9685596543049123,0.9923995614638106,0.9875409236016498,1.0078964031510032
710,0.9719828670932373,0.9962066740335267,0.9899972822021156,1.0078964031510032
715,0.9869619555169579,1.0077354065338462,1.0085670494594892,1.0078964031510032
720,0.9844084609368695,1.0051331476781238,1.0077491693281384,1.0078964031510032
725,0.9845115057155311,1.0052311764785384,1.0077491693281384,1.0078964031510032
730,0.9891663275050282,1.0102514519887436,1.0123559638259398,1.0078964031510032
735,0.9867323201099937,1.0080789627584605,1.0128768674930146,1.0078964031510032
740,0.9931375176429771,1.007285409326041,1.014721271637662,1.0078964031510032
745,0.9934427420973414,1.0074229249511966,1.0167079748427723,1.0078964031510032
750,0.9938254169580248,1.007567690742181,1.0167401963589038,1.0078964031510032
755,0.9943091003617868,1.0077235334153651,1.0167401963589038,1.0078964031510032
760,0.9949277114835389,1.0078824262274502,1.0168618063296155,1.0078964031510032
765,0.9984202835428863,1.0019225675436212,1.0187116224361012,1.0078964031510032
770,1.0018080368077942,1.0044139215454662,1.0194124083515315,1.0078964031510032
775,1.0037003076714806,1.0055454395737604,1.0195162232407518,1.0078964031510032
780,1.006882884424487,1.0067847747917458,1.0151368080578256,1.0078964031510032
785,1.0071242068521917,1.006705372347978,1.0194818395926875,1.0078964031510032
790,1.0112698047990354,1.010070804188947,1.0297496800369945,1.0078964031510032
795,1.0101011156770876,1.0062760605302785,1.0326805089485196,1.0078964031510032
800,0.9963233498124572,0.9966060201029353,1.0255448330261288,1.0078964031510032
805,0.9964932583436303,0.9971702312166683,1.0165029360157263,1.0078964031510032
810,1.0046753463857168,1.003568493509214,1.022246086565196,1.0078964031510032
815,1.0050768152989846,1.0046876544711378,1.023493447531898,1.0078964031510032
820,1.0114545422104935,1.0105246557656902,1.0275670365251703,1.0078964031510032
825,1.0034967662189755,1.0021839471514182,1.0180830398446352,1.0078964031510032
830,1.00760024214402,1.0066675420503766,1.0219507817436955,1.0078964031510032
835,1.0140000408779493,1.0089679042064839,1.026506954896109,1.0078964031510032
840,1.0060601200044872,1.0038798746442492,1.0201373861526633,1.0078964031510032
845,0.9986422916148701,0.9980869468579292,1.012123035594789,1.0078964031510032
850,1.0290226186387739,1.021501003375498,1.043648572624487,1.0078964031510032
855,1.0176270279617938,1.013294925403791,1.0330045256722649,1.0078964031510032
860,1.0074851186099394,1.0088387449698446,1.0254251006788504,1.0078964031510032
865,1.0128691755092434,1.012164427711672,1.0262787585547226,1.0078964031510032
870,1.005380223069783,1.0082262986893762,1.0155234401582593,1.0078964031510032
875,1.0083939809260571,1.0117858511823565,1.0191940677449747,1.0078964031510032
880,1.0185818287557873,1.0121637391007539,1.0248627542525697,1.0078964031510032
885,1.0270683834758618,1.0144862111213175,1.032623355488054,1.0078964031510032
890,1.0304813774092136,1.0186678812688192,1.0330888776032972,1.0078964031510032
895,1.0328167516022884,1.02147274466176,1.0380670195525803,1.0078964031510032
900,1.030546054204298,1.0211123635371284,1.039785321134455,1.0078964031510032
905,1.0315330428484641,1.02475126015787,1.0385277467623244,1.0078964031510032
910,1.0421732072589511,1.0335122593594306,1.041767016834583,1.0078964031510032
915,1.0353491980723264,1.0303090115603901,1.0344951470078774,1.0078964031510032
920,1.0396950034996293,1.0340364072155845,1.0350476758710374,1.0078964031510032
925,1.039410104612711,1.0349251962591903,1.0352720277021892,1.0078964031510032
930,1.039183196815528,1.0338473021132426,1.0353481296127234,1.0078964031510032
935,1.0326074190043746,1.0313584272895278,1.0265149042325135,1.0078964031510032
940,1.029584299394861,1.0322721600545652,1.0247505071018472,1.0078964031510032
945,1.0278662246384425,1.0290257417756719,1.019541285152285,1.0078964031510032
950,1.0317198449393217,1.0312880436603893,1.0238839308322638,1.0078964031510032
955,1.0226767102256786,1.0275435287378807,1.0157992710219717,1.0078964031510032
960,1.0258121676379195,1.0300388660577986,1.020671399321191,1.0078964031510032
965,1.0115955616088257,1.0188707411845839,1.0056687195459246,1.0078964031510032
970,1.014078969191967,1.023134839499158,1.0053136698140268,1.0078964031510032
975,1.0113613283438267,1.0204406144637066,1.0014134619599857,1.0078964031510032
980,1.0203412031115136,1.0259364224989462,1.0120707670192146,1.0078964031510032
985,1.026489834730852,1.028024769447682,1.0177178570890417,1.0078964031510032
990,1.034082270290713,1.030705612940625,1.0252387905397604,1.0078964031510032
995,1.022839141958903,1.0289133478527592,1.0144581747645478,1.0078964031510032
1000,1.0246078235867817,1.0246346718133597,1.0196835261341357,1.0078964031510032
1005,1.0237225068062012,1.023736453403707,1.0187714984164127,1.0078964031510032
1010,1.023757511367543,1.0237540487577406,1.0187714984164127,1.0078964031510032
1015,1.021639595303637,1.0226873852187237,1.0172538020643764,1.0078964031510032
1020,1.0216610943942335,1.022710474662833,1.0172538020643764,1.0078964031510032
1025,1.0216830677786144,1.022733747363407,1.0172538020643764,1.0078964031510032
1030,1.0217055336339635,1.022757220320266,1.0172538020643764,1.0078964031510032
1035,1.021728510768192,1.022780911031662,1.0172538020643764,1.0078964031510032
1040,1.0217520186450257,1.0228048375107182,1.0172538020643764,1.0078964031510032
1045,1.0217760774101892,1.0228290183028375,1.0172538020643764,1.0078964031510032
1050,1.0218007079184508,1.0228534725037108,1.0172538020643764,1.0078964031510032
1055,1.021825931761006,1.0228782197771835,1.0172538020643764,1.0078964031510032
1060,1.021851771291754,1.022903280371787,1.0172538020643764,1.0078964031510032
1065,1.0218782496485908,1.0229286751318594,1.0172538020643764,1.0078964031510032
1070,1.0219053907585411,1.0229544254919627,1.0172538020643764,1.0078964031510032
1075,1.021933219288805,1.0229805534167458,1.0172538020643764,1.0078964031510032
1080,1.021961760371244,1.0230070811133594,1.0172538020643764,1.0078964031510032
1085,1.0219910378803887,1.0230340292955125,1.0172538020643764,1.0078964031510032
1090,1.0220210386093063,1.0230613813097849,1.0172538020643764,1.0078964031510032
1095,1.003493505502536,1.0045120399937826,1.0006429166731605,1.0078964031510032
1100,1.00352460778853,1.004539903568304,1.0006429166731605,1.0078964031510032
1105,1.003556553284109,1.004568285186036,1.0006429166731605,1.0078964031510032
1110,1.0035893738556478,1.0045972122583355,1.0006429166731605,1.0078964031510032
1115,1.0036231026536435,1.0046267131619055,1.0006429166731605,1.0078964031510032
1120,1.0036577741819317,1.0046568172896382,1.0006429166731605,1.0078964031510032
1125,1.003693424369504,1.0046875551024992,1.0015038266751812,1.0078964031510032
1130,1.0037300906545514,1.0047189581921316,1.0015038266751812,1.0078964031510032
1135,1.0037678120770033,1.0047510593499227,1.0015038266751812,1.0078964031510032
1140,1.0038066293590358,1.0047838926225234,1.0015038266751812,1.0078964031510032
1145,1.003846585012876,1.004817493392067,1.0015038266751812,1.0078964031510032
1150,1.0038877234512824,1.0048518984563846,1.0015038266751812,1.0078964031510032
1155,1.0039300911082978,1.0048871461166953,1.0015038266751812,1.0078964031510032
1160,1.0039737365715204,1.0049232762729725,1.0015038266751812,1.0078964031510032
1165,1.0040187107276894,1.0049603305289374,1.0015038266751812,1.0078964031510032
1170,1.0040650669238051,1.0049983523072579,1.0015038266751812,1.0078964031510032
1175,1.0041128611465249,1.005037386977742,1.0015038266751812,1.0078964031510032
1180,1.0041621522231872,1.0050774819998025,1.0015038266751812,1.0078964031510032
1185,1.0042130020490934,1.0051186870828739,1.0015038266751812,1.0078964031510032
1190,1.0042654758465965,1.005161054368259,1.0015038266751812,1.0078964031510032
1195,1.004319642463566,1.005204638637454,1.0015038266751812,1.0078964031510032
1200,1.0043755747212786,1.0052494975535802,1.0015038266751812,1.0078964031510032
1205,1.0044333498250553,1.0052956919450964,1.0015038266751812,1.0078964031510032
1210,1.004493049855499,1.0053432861433151,1.0015038266751812,1.0078964031510032
1215,1.0045547623653643,1.0053923483913427,1.0015038266751812,1.0078964031510032
1220,1.0046185811158916,1.0054429513465488,1.0015038266751812,1.0078964031510032
1225,1.0046846070005049,1.0054951727098664,1.0015038266751812,1.0078964031510032
1230,1.004752949222839,1.0055490960273386,1.0015038266751812,1.0078964031510032
1235,1.00482372682561,1.0056048117302514,1.0015038266751812,1.0078964031510032
1240,1.004897070708675,1.005662418509188,1.0015038266751812,1.0078964031510032
1245,1.0049731263394206,1.0057220251625216,1.0015038266751812,1.0078964031510032
1250,1.0050520574563275,1.0057837531280693,1.0015038266751812,1.0078964031510032
1255,1.005134051217514,1.0058477400127281,1.0015038266751812,1.0078964031510032
1260,1.0052193254848865,1.0059141446021902,1.0015038266751812,1.0078964031510032
1265,1.0053081393166237,1.0059831541026778,1.0015038266751812,1.0078964031510032
1270,1.0054008083677994,1.0060549948077733,1.0015038266751812,1.0078964031510032
1275,1.0054977279509203,1.0061299481283923,1.0015038266751812,1.0078964031510032
1280,1.0055994083247655,1.0062083752076487,1.0015038266751812,1.0078964031510032
1285,1.0057065300106245,1.0062907556331513,1.0015038266751812,1.0078964031510032
1290,1.005820032894811,1.006377749985488,1.0015038266751812,1.0078964031510032
1295,1.0059412643272139,1.0064703040925085,1.0015038266751812,1.0078964031510032
1300,1.0060722345042228,1.0065698292569545,1.0015038266751812,1.0078964031510032
1305,1.0107441882774535,1.0110975820660382,1.0067334022015093,1.0078964031510032
1310,1.0107696317732051,1.0111201848248557,1.0067334022015093,1.0078964031510032
1315,1.0107953261410887,1.0111428739641957,1.0067334022015093,1.0078964031510032
1320,1.0108212839031474,1.0111656260689674,1.0057804824642007,1.0078964031510032
1325,1.0108475277246491,1.011188416097763,1.0057804824642007,1.0078964031510032
1330,1.0108740958996354,1.0112112177660113,1.0057804824642007,1.0078964031510032
1335,1.0109010510543999,1.011234004265388,1.0057804824642007,1.0078964031510032
1340,1.0109284944121602,1.0112567495706326,1.0057804824642007,1.0078964031510032
1345,1.010956590133314,1.0112794308183213,1.0057804824642007,1.0078964031510032
1350,1.0109856089798022,1.0113020327571647,1.0057804824642007,1.0078964031510032
1355,1.0110160117042135,1.011324556484904,1.0057804824642007,1.0078964031510032
1360,1.0110486215434082,1.01134703787271,1.0057804824642007,1.0078964031510032
1365,1.0110850204985824,1.0113695905674978,1.0057804824642007,1.0078964031510032
1370,1.0111286008835407,1.011392522032282,1.0057804824642007,1.0078964031510032
1375,1.0111880161773108,1.0114167232701787,1.0057804824642007,1.0078964031510032
1380,1.0112933361156589,1.011445568142346,1.0057804824642007,1.0078964031510032
1385,1.011488288524965,1.011530624019784,1.0060229104835738,1.0078964031510032
1390,1.011648736419998,1.0116814061173995,1.007971783110257,1.0078964031510032
1395,1.0118263397786877,1.011848638730938,1.007971783110257,1.0078964031510032
1400,1.0100894796800786,1.0101101723927643,1.0097386034125022,1.0078964031510032
1405,1.0100946269484716,1.0101143596738915,1.0097386034125022,1.0078964031510032
1410,1.010099463749893,1.010118228831093,1.0097386034125022,1.0078964031510032
1415,1.010101972065787,1.0101197616919546,1.0097386034125022,1.0078964031510032
1420,0.9985119706542146,0.9985289163986083,0.9983999595827941,1.0078964031510032
1425,0.9985140054324841,0.9985307305523381,0.9983999595827941,1.0078964031510032
1430,0.9985160306306654,0.9985325362258953,0.9983999595827941,1.0078964031510032
1435,0.9985180462475046,0.9985343334223881,0.9983999595827941,1.0078964031510032
1440,0.9985200522827846,0.9985361221454755,0.9983999595827941,1.0078964031510032
1445,0.9985220487372398,0.9985379023993616,0.9983999595827941,1.0078964031510032
1450,0.9985240356125687,0.9985396741887765,0.9983999595827941,1.0078964031510032
1455,0.9985260129113673,0.9985414375189648,0.9983999595827941,1.0078964031510032
1460,0.9985279806371565,0.9985431923956751,0.9983999595827941,1.0078964031510032
1465,0.9985299387942923,0.9985449388251271,0.9983999595827941,1.0078964031510032
1470,0.9985318873879887,0.9985466768140301,0.9983999595827941,1.0078964031510032
1475,0.9987215516393063,0.9987361343256156,0.9985876596307481,1.0078964031510032
1480,0.9987234814877548,0.9987378557789238,0.9985876596307481,1.0078964031510032
1485,0.9987254017914241,0.9987395688129387,0.9985876596307481,1.0078964031510032
1490,0.9987273125586756,0.998741273436156,0.9985876596307481,1.0078964031510032
1495,0.9987292137986138,0.9987429696574951,0.9985876596307481,1.0078964031510032
1500,0.998731105521046,0.9987446574863015,0.9985876596307481,1.0078964031510032
