,r_AA,r_CAA,r_AA_mean_portfolio,r_equal_weights_portfolio
435,0.9939570178221964,1.0046780142873208,0.9965709631260636,1.0012184664780586
440,1.0006564316523603,1.0103337966033936,1.0049658191248887,1.0012184664780586
445,1.002495187549982,1.0100893872779093,1.0079198154425142,1.0012184664780586
450,1.0120348813072226,1.0173468940883996,1.020317843046559,1.0012184664780586
455,1.0115788208988938,1.0138345217400282,1.0193977269431245,1.0012184664780586
460,1.0066366695878493,1.0098690896107565,1.0151998703109728,1.0012184664780586
465,1.004665112620628,1.0092947150519576,1.0126784868090617,1.0012184664780586
470,1.0092699173143278,1.0123343653583867,1.0146718878276244,1.0012184664780586
475,1.0009298913283764,1.008838647487779,1.002747982248924,1.0012184664780586
480,1.0016836650219707,1.0113246200321953,1.0081356807886281,1.0012184664780586
485,0.9950234240432948,1.0035889305710817,0.9985291301321002,1.0012184664780586
490,0.9946895565156206,1.005324083287111,1.0013323972589014,1.0012184664780586
495,1.0081337818019445,1.0104300149011287,1.0110427821467967,1.0012184664780586
500,0.9922451364123405,1.0018888188082167,0.9942977770557891,1.0012184664780586
505,0.9937908579996917,1.0024020270998495,0.9939417161480855,1.0012184664780586
510,0.9953747973819602,1.0026654850306091,0.9955951957803931,1.0012184664780586
515,0.9953957278301712,1.002526428357205,0.9973983823490555,1.0012184664780586
520,0.9954510643390834,1.002324462886346,0.9972689205871409,1.0012184664780586
525,0.9987472907614622,1.0044775491422513,1.0021350928371726,1.0012184664780586
530,1.0008657138483745,1.00609022481513,1.0041651470447563,1.0012184664780586
535,1.0033574598437767,1.0074155654245012,1.005476687720503,1.0012184664780586
540,1.0100921467538821,1.0082961861933541,1.0133276897119967,1.0012184664780586
545,1.011542619514674,1.0099027845464372,1.01329003138389,1.0012184664780586
550,1.0112722636052474,1.0087292632427838,1.0116073682553914,1.0012184664780586
555,1.0115306797327817,1.008595364419035,1.0136899844664147,1.0012184664780586
560,1.007899779000014,1.0079737568562128,1.0098499591862216,1.0012184664780586
565,1.0076691412418806,1.0080512841465632,1.0098499591862216,1.0012184664780586
570,1.0093455965912317,1.008571505839216,1.011417386759325,1.0012184664780586
575,1.0097757510583658,1.0086602599665313,1.0116094698604676,1.0012184664780586
580,1.0100712854207967,1.0087728743976017,1.0116094698604676,1.0012184664780586
