,r_AA,r_CAA,r_AA_mean_portfolio,r_equal_weights_portfolio
510,0.9683877653324772,0.9824284539602673,0.9768034139504689,1.0012184664780586
515,0.969207467892049,0.9832504811564071,0.9776881961991647,1.0012184664780586
520,0.9698047161717692,0.9839188378477544,0.9776881961991647,1.0012184664780586
525,0.9668399020303307,0.9831705096404061,0.9779709164553919,1.0012184664780586
530,0.970113234794493,0.9850136654793986,0.9802717670128277,1.0012184664780586
535,0.9711307827266366,0.9869175078241968,0.9819966878966443,1.0012184664780586
540,0.9801730186929709,0.9977484985087518,0.979539911834237,1.0012184664780586
545,0.9752597496337703,0.9931816937252461,0.9816139680893169,1.0012184664780586
550,0.9754806412463576,0.9946008332142294,0.9828311518014532,1.0012184664780586
555,0.9745468781740839,0.9948794482193162,0.9838650944663024,1.0012184664780586
560,0.9827734851957752,0.9965950974327596,0.9938342452308808,1.0012184664780586
565,0.9822706722441042,0.996217396913192,0.9938342452308808,1.0012184664780586
570,0.9814275645223921,0.9954842384187694,0.993457248954032,1.0012184664780586
575,0.9829004084096286,0.9971027001959127,0.9955432668862617,1.0012184664780586
580,0.9831895848311851,0.997515180060855,0.9955432668862617,1.0012184664780586
585,0.9835564946082175,0.997995686127388,0.9955432668862617,1.0012184664780586
590,0.9853452968955534,1.0008404601862564,0.9978089094540487,1.0012184664780586
595,0.9718264593315118,0.9938180379305557,0.976371679917006,1.0012184664780586
600,0.9718703975568319,0.9939063169239217,0.9735400741173293,1.0012184664780586
605,0.9719363794672263,0.9922697198924829,0.97559385664814,1.0012184664780586
610,0.972028623508328,0.9922712900320215,0.97559385664814,1.0012184664780586
615,0.9735072376239657,0.9968819339850137,0.9795477184424568,1.0012184664780586
620,0.9731268889557438,0.9966605822967856,0.9792517414403624,1.0012184664780586
625,0.9731679516441376,0.9968838469615553,0.9785527127084785,1.0012184664780586
630,0.9707089628493896,0.9945977585132696,0.9762194546606425,1.0012184664780586
635,0.97536009432707,0.9982203138918875,0.97827353140414,1.0012184664780586
640,0.977291372364287,0.9979904165170185,0.980726339388515,1.0012184664780586
645,0.9776771331079034,0.9982958294908504,0.9803982961220665,1.0012184664780586
650,0.9779928987068456,0.9986708485285993,0.9780446495378894,1.0012184664780586
655,0.9781565155083087,0.9991448717626578,0.978225329636781,1.0012184664780586
660,0.9804875124870562,1.0018866816522078,0.9809359533481498,1.0012184664780586
665,0.9799833708491952,1.0017879190421262,0.9809359533481498,1.0012184664780586
670,0.9796104368768929,1.0017749266702434,0.9817203552925067,1.0012184664780586
675,0.9782735199570829,1.0009797973410608,0.9914042572335467,1.0012184664780586
680,0.977827052641325,1.0012041844711093,0.9914042572335467,1.0012184664780586
685,0.9776554913253663,1.0018418933177877,0.9913833460854385,1.0012184664780586
690,0.9811130232359582,1.0063399628963563,0.9901045651078733,1.0012184664780586
695,0.9804702054654661,1.0066614465142816,0.9926437622216963,1.0012184664780586
700,0.9806146338885401,1.008103991373844,0.9912958821421487,1.0012184664780586
705,0.981598553521033,1.0108135575284243,0.992734446105922,1.0012184664780586
710,0.981855489231563,1.016115444513849,0.9885386523391327,1.0012184664780586
715,0.9822119283352879,1.017779588438301,0.9863307403172562,1.0012184664780586
720,0.9813499411428164,1.0152542649248846,0.9843876311149152,1.0012184664780586
725,0.9821084572728198,1.0158435842402642,0.9843876311149152,1.0012184664780586
730,0.9831421410711851,1.0165732294555996,0.9863744939997725,1.0012184664780586
735,0.9843376809057618,1.017197599176953,0.987105938101299,1.0012184664780586
740,0.9897962931918483,1.0242329888887425,0.9886212528589159,1.0012184664780586
745,0.9845424557448239,1.0205604455575623,0.9835525598239053,1.0012184664780586
750,0.9831898809990967,1.020377284938248,0.9868791917675711,1.0012184664780586
755,0.9882280267807174,1.0220400228417965,0.9873123634823234,1.0012184664780586
760,0.969924004394874,0.9987036260657431,0.9905268943650014,1.0012184664780586
765,0.9660413078501747,0.9949423846476994,0.9948775129058391,1.0012184664780586
770,0.9687017464010987,0.9942401117209262,0.9873607271344675,1.0012184664780586
775,0.9713278717082919,0.9968089666007205,0.9879862083752077,1.0012184664780586
780,0.9747902388359452,0.9988278247215735,0.9914127600861663,1.0012184664780586
785,0.9803035161042045,1.0043350361278474,0.9987833786246634,1.0012184664780586
790,0.982239483781466,1.0007511237040458,0.9978917805264126,1.0012184664780586
795,0.9778588161233158,0.9912055224485277,0.997476853133892,1.0012184664780586
800,0.9800213218867999,0.9969231291974284,0.9948979534502844,1.0012184664780586
805,0.9866008030991033,1.004367529046741,1.0017102798518678,1.0012184664780586
810,0.9810928814160705,0.9996244459622482,1.0027783209604086,1.0012184664780586
815,0.9801759584810662,1.0057259968736831,0.9916348248999468,1.0012184664780586
820,0.9858528586802565,1.0105883632294455,0.993899555744498,1.0012184664780586
825,0.982057189283461,1.0058480954868727,0.9934080488341828,1.0012184664780586
830,0.9782233413629368,0.9983190895720165,0.9851753693996589,1.0012184664780586
835,0.9768096985267753,0.9983322212981881,0.9884752537968385,1.0012184664780586
840,0.9736599728704659,0.994071485048194,0.9861226417043881,1.0012184664780586
845,0.9805710633260744,1.0003606984341191,0.9933000786140503,1.0012184664780586
850,0.9839123745570301,0.9995911462259681,0.996390249144478,1.0012184664780586
855,0.9856663896642557,0.9999956095163764,0.9980324509382817,1.0012184664780586
860,0.9862056646436187,1.00050701864588,0.9954483292933985,1.0012184664780586
865,0.9888765494876522,1.0029552477100454,0.9968939869772356,1.0012184664780586
870,0.9912185375421726,1.006279200803222,0.9975242320886181,1.0012184664780586
